timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
5.040000,-0.163720,1.491305,0.150598,-0.497023,-0.054485,-0.009800,0.017609,-0.165732,0.000000
5.060000,-0.173657,1.490181,0.150402,-0.496648,-0.057797,-0.009800,0.018714,-0.165611,0.000000
5.080000,-0.183586,1.488990,0.150206,-0.496252,-0.061107,-0.009800,0.019817,-0.165482,0.000000
5.100000,-0.193506,1.487733,0.150010,-0.495833,-0.064414,-0.009800,0.020920,-0.165347,0.000000
5.120000,-0.203418,1.486410,0.149814,-0.495393,-0.067718,-0.009800,0.022022,-0.165203,0.000000
5.140000,-0.213321,1.485021,0.149618,-0.494931,-0.071019,-0.009800,0.023123,-0.165053,0.000000
5.160000,-0.223215,1.483566,0.149422,-0.494446,-0.074317,-0.009800,0.024222,-0.164895,0.000000
5.180000,-0.233099,1.482045,0.149226,-0.493940,-0.077611,-0.009800,0.025321,-0.164730,0.000000
5.200000,-0.242972,1.480458,0.149030,-0.493411,-0.080903,-0.009800,0.026419,-0.164557,0.000000
5.220000,-0.252834,1.478806,0.148834,-0.492861,-0.084190,-0.009800,0.027515,-0.164378,0.000000
5.240000,-0.262686,1.477088,0.148638,-0.492289,-0.087474,-0.009800,0.028611,-0.164191,0.000000
5.260000,-0.272525,1.475304,0.148442,-0.491695,-0.090754,-0.009800,0.029704,-0.163996,0.000000
5.280000,-0.282353,1.473454,0.148246,-0.491079,-0.094030,-0.009800,0.030797,-0.163795,0.000000
5.300000,-0.292168,1.471539,0.148050,-0.490441,-0.097302,-0.009800,0.031888,-0.163586,0.000000
5.320000,-0.301970,1.469559,0.147854,-0.489781,-0.100569,-0.009800,0.032978,-0.163369,0.000000
5.340000,-0.311758,1.467513,0.147658,-0.489100,-0.103832,-0.009800,0.034067,-0.163146,0.000000
5.360000,-0.321533,1.465402,0.147462,-0.488397,-0.107090,-0.009800,0.035153,-0.162915,0.000000
5.380000,-0.331293,1.463226,0.147266,-0.487672,-0.110344,-0.009800,0.036239,-0.162677,0.000000
5.400000,-0.341039,1.460985,0.147070,-0.486926,-0.113592,-0.009800,0.037322,-0.162432,0.000000
5.420000,-0.350769,1.458679,0.146874,-0.486158,-0.116836,-0.009800,0.038404,-0.162180,0.000000
5.440000,-0.360484,1.456309,0.146678,-0.485368,-0.120074,-0.009800,0.039485,-0.161920,0.000000
5.460000,-0.370183,1.453873,0.146482,-0.484557,-0.123307,-0.009800,0.040563,-0.161653,0.000000
5.480000,-0.379865,1.451373,0.146286,-0.483724,-0.126535,-0.009800,0.041640,-0.161379,0.000000
5.500000,-0.389531,1.448809,0.146090,-0.482870,-0.129757,-0.009800,0.042715,-0.161098,0.000000
5.520000,-0.399179,1.446180,0.145894,-0.481994,-0.132973,-0.009800,0.043788,-0.160810,0.000000
5.540000,-0.408810,1.443487,0.145698,-0.481097,-0.136183,-0.009800,0.044859,-0.160514,0.000000
5.560000,-0.418422,1.440729,0.145502,-0.480178,-0.139388,-0.009800,0.045928,-0.160211,0.000000
5.580000,-0.428016,1.437908,0.145306,-0.479238,-0.142586,-0.009800,0.046995,-0.159902,0.000000
5.600000,-0.437590,1.435023,0.145110,-0.478277,-0.145777,-0.009800,0.048060,-0.159585,0.000000
5.620000,-0.447146,1.432074,0.144914,-0.477295,-0.148963,-0.009800,0.049123,-0.159261,0.000000
5.640000,-0.456681,1.429061,0.144718,-0.476291,-0.152141,-0.009800,0.050184,-0.158930,0.000000
5.660000,-0.466196,1.425985,0.144522,-0.475266,-0.155313,-0.009800,0.051242,-0.158592,0.000000
5.680000,-0.475691,1.422845,0.144326,-0.474220,-0.158478,-0.009800,0.052298,-0.158247,0.000000
5.700000,-0.485164,1.419643,0.144130,-0.473153,-0.161636,-0.009800,0.053352,-0.157895,0.000000
5.720000,-0.494615,1.416377,0.143934,-0.472065,-0.164787,-0.009800,0.054403,-0.157535,0.000000
5.740000,-0.504045,1.413048,0.143738,-0.470956,-0.167930,-0.009800,0.055452,-0.157169,0.000000
5.760000,-0.513452,1.409657,0.143542,-0.469826,-0.171066,-0.009800,0.056499,-0.156796,0.000000
5.780000,-0.522837,1.406202,0.143346,-0.468675,-0.174194,-0.009800,0.057543,-0.156416,0.000000
5.800000,-0.532198,1.402686,0.143150,-0.467503,-0.177315,-0.009800,0.058584,-0.156029,0.000000
5.820000,-0.541536,1.399107,0.142954,-0.466311,-0.180427,-0.009800,0.059623,-0.155635,0.000000
5.840000,-0.550849,1.395466,0.142758,-0.465098,-0.183532,-0.009800,0.060660,-0.155234,0.000000
5.860000,-0.560138,1.391762,0.142562,-0.463864,-0.186629,-0.009800,0.061693,-0.154826,0.000000
5.880000,-0.569402,1.387997,0.142366,-0.462609,-0.189717,-0.009800,0.062724,-0.154411,0.000000
5.900000,-0.578641,1.384171,0.142170,-0.461334,-0.192797,-0.009800,0.063752,-0.153990,0.000000
5.920000,-0.587854,1.380283,0.141974,-0.460039,-0.195868,-0.009800,0.064777,-0.153561,0.000000
5.940000,-0.597041,1.376333,0.141778,-0.458723,-0.198930,-0.009800,0.065799,-0.153126,0.000000
5.960000,-0.606202,1.372322,0.141582,-0.457387,-0.201984,-0.009800,0.066819,-0.152684,0.000000
5.980000,-0.615335,1.368251,0.141386,-0.456030,-0.205029,-0.009800,0.067835,-0.152235,0.000000
6.000000,-0.624442,1.364118,0.141190,-0.454653,-0.208064,-0.009800,0.068848,-0.151779,0.000000
6.020000,-0.633520,1.359925,0.140994,-0.453256,-0.211091,-0.009800,0.069859,-0.151317,0.000000
6.040000,-0.642570,1.355672,0.140798,-0.451838,-0.214108,-0.009800,0.070866,-0.150848,0.000000
6.060000,-0.651592,1.351358,0.140602,-0.450401,-0.217115,-0.009800,0.071870,-0.150372,0.000000
6.080000,-0.660585,1.346984,0.140406,-0.448944,-0.220113,-0.009800,0.072871,-0.149890,0.000000
6.100000,-0.669548,1.342550,0.140210,-0.447466,-0.223101,-0.009800,0.073869,-0.149401,0.000000
6.120000,-0.678482,1.338057,0.140014,-0.445969,-0.226079,-0.009800,0.074863,-0.148905,0.000000
6.140000,-0.687385,1.333504,0.139818,-0.444452,-0.229047,-0.009800,0.075854,-0.148403,0.000000
6.160000,-0.696258,1.328892,0.139622,-0.442915,-0.232005,-0.009800,0.076842,-0.147894,0.000000
6.180000,-0.705100,1.324221,0.139426,-0.441359,-0.234952,-0.009800,0.077826,-0.147378,0.000000
6.200000,-0.713911,1.319491,0.139230,-0.439782,-0.237890,-0.009800,0.078807,-0.146856,0.000000
6.220000,-0.722690,1.314703,0.139034,-0.438187,-0.240816,-0.009800,0.079784,-0.146327,0.000000
6.240000,-0.731436,1.309856,0.138838,-0.436572,-0.243732,-0.009800,0.080758,-0.145792,0.000000
6.260000,-0.740151,1.304951,0.138642,-0.434937,-0.246637,-0.009800,0.081728,-0.145251,0.000000
6.280000,-0.748832,1.299988,0.138446,-0.433283,-0.249531,-0.009800,0.082694,-0.144702,0.000000
6.300000,-0.757480,1.294967,0.138250,-0.431610,-0.252414,-0.009800,0.083657,-0.144148,0.000000
6.320000,-0.766095,1.289888,0.138054,-0.429918,-0.255286,-0.009800,0.084616,-0.143587,0.000000
6.340000,-0.774675,1.284752,0.137858,-0.428206,-0.258146,-0.009800,0.085571,-0.143020,0.000000
6.360000,-0.783221,1.279560,0.137662,-0.426476,-0.260995,-0.009800,0.086523,-0.142446,0.000000
6.380000,-0.791732,1.274310,0.137466,-0.424726,-0.263832,-0.009800,0.087471,-0.141866,0.000000
6.400000,-0.800208,1.269004,0.137270,-0.422958,-0.266658,-0.009800,0.088415,-0.141280,0.000000
6.420000,-0.808649,1.263641,0.137074,-0.421171,-0.269472,-0.009800,0.089354,-0.140687,0.000000
6.440000,-0.817053,1.258222,0.136878,-0.419365,-0.272273,-0.009800,0.090290,-0.140088,0.000000
6.460000,-0.825421,1.252747,0.136682,-0.417541,-0.275063,-0.009800,0.091222,-0.139483,0.000000
6.480000,-0.833753,1.247217,0.136486,-0.415698,-0.277841,-0.009800,0.092150,-0.138872,0.000000
6.500000,-0.842047,1.241631,0.136290,-0.413836,-0.280606,-0.009800,0.093074,-0.138255,0.000000
6.520000,-0.850304,1.235990,0.136094,-0.411956,-0.283358,-0.009800,0.093993,-0.137631,0.000000
6.540000,-0.858524,1.230294,0.135898,-0.410058,-0.286098,-0.009800,0.094909,-0.137002,0.000000
6.560000,-0.866705,1.224543,0.135702,-0.408142,-0.288826,-0.009800,0.095820,-0.136366,0.000000
